scenario	replication	iteration	farm_ID	farm_name	closed	full_time	legal_type	farm_age	farm_class	management_coeff	farm_size_class	econ_size_class	ec_size_ESU	total_ha	owned_ha	used_land	revenue	lu	ruminants	granivore	overheads	maintenance	annuity	depreciation	wages_paid	rent_paid	interest_paid	coupled_subs_unmod	decoupled_subs_unmod	total_premium_mod	econ_land_rent	rent_Arable_Land	rent_Grazing_Land	total_land_Arable_Land	total_land_Grazing_Land	rented_land_Arable_Land	rented_land_Grazing_Land	new_rent_Arable_Land	new_rent_Grazing_Land	new_rented_land_Arable_Land	new_rented_land_Grazing_Land	total_assets	total_fixed_assets	land_assets	liquidity	borrowed_capital	short_term_borrowed	profit	equity_capital	change_in_equity	net_investment	labour_input	family_labour	Withdrawal	farm_net_value_added	total_hh_income	off_farm_income	labour_substitution	global_strategy	display_modulation
RentVar	0          	8          	134        	FOD-PIF10  	2          	0          	1          	26         	5          	1.1159     	1          	2          	4.58459    	-1.33227e-15	6.6        	6.6        	17872.1    	0          	0          	0          	74.7969    	0          	0          	0          	0          	5.68434e-13	0          	5127.3     	0          	5114.57    	0          	1662.27    	1102.23    	-4.44089e-16	-1.33227e-15	0          	-4.44089e-16	1662.27    	1102.23    	2.64       	3.96       	113485     	0          	113485     	21855.2    	0          	0          	9426.32    	135340     	5127.26    	0          	0          	1800       	30055.6    	7345.12    	35182.9    	14254.3    	0          	0          	2          	
RentVar	0          	8          	164        	PIG-FIF13  	3          	0          	1          	23         	5          	1.14025    	2          	5          	80.5657    	-3.10862e-15	14.52      	14.52      	176561     	59.5481    	58.8       	0.748052   	966.531    	22648.2    	169656     	138722     	0          	-2.27374e-13	34507.1    	10720.7    	0          	10148.7    	0          	1641.33    	1104.47    	-3.10862e-15	-4.44089e-16	-1.33227e-15	0          	1641.33    	1104.47    	11.88      	2.64       	729038     	750786     	249090     	-356574    	335963     	214228     	-137961    	78116.8    	-141256    	-138722    	0          	3600       	36184      	-59273.7   	-105072    	17496.8    	-625       	0          	2          	
RentVar	0          	8          	165        	PIG-FIF13  	3          	0          	1          	10         	5          	1.12129    	2          	5          	80.5657    	-3.10862e-15	14.52      	14.52      	176561     	59.5481    	58.8       	0.748052   	979.822    	22648.2    	169656     	139735     	0          	-2.27374e-13	33607.7    	10720.7    	0          	10148.7    	0          	1648.15    	1096.53    	-3.10862e-15	-4.44089e-16	-1.33227e-15	0          	1648.15    	1096.53    	11.88      	2.64       	707771     	731497     	249090     	-352630    	321077     	211052     	-138205    	75984.4    	-141500    	-139735    	0          	3600       	36184      	-58950.7   	-105316    	17496.8    	-625       	0          	2          	
RentVar	0          	8          	171        	PIG-FIF13  	3          	0          	1          	22         	5          	1.10501    	2          	5          	77.4477    	-3.10862e-15	14.52      	14.52      	168870     	58.08      	58.08      	0          	957.141    	22648.2    	169656     	132806     	0          	-2.27374e-13	40008.3    	10254.6    	0          	9729.14    	0          	1661.73    	1110.88    	-3.10862e-15	-4.44089e-16	-1.33227e-15	0          	1661.73    	1110.88    	11.88      	2.64       	853286     	863483     	249090     	-383374    	422937     	236888     	-135927    	86816.7    	-139034    	-132806    	0          	3600       	36184      	-54878.8   	-102850    	17685.3    	-625       	0          	2          	
RentVar	0          	8          	172        	PIG-FIF13  	3          	0          	1          	33         	5          	1.02363    	2          	5          	61.1548    	-3.10862e-15	14.52      	14.52      	147252     	37.6623    	28         	9.66234    	807.407    	21440      	161083     	98933.8    	0          	-2.27374e-13	61600.2    	9322.37    	0          	8890.13    	0          	1664.65    	1120.68    	-3.10862e-15	-4.44089e-16	-1.33227e-15	0          	1664.65    	1120.68    	11.88      	2.64       	1.39314e+06	1.33721e+06	249090     	-456596    	800834     	301597     	-119704    	165389     	-119153    	-98933.8   	0          	3600       	36184      	-35907.3   	-82969     	21343      	-498       	0          	2          	
RentVar	0          	8          	175        	POUL-FIF14 	3          	0          	1          	24         	5          	0.972399   	1          	2          	7.77481    	-4.44089e-16	0          	0          	33207.3    	6.20841    	0          	6.20841    	113.855    	10600      	75209.6    	64968.9    	0          	-1.13687e-13	12343.9    	2796.71    	0          	2796.71    	0          	1590.68    	0          	-4.44089e-16	-4.44089e-16	0          	-4.44089e-16	1590.68    	0          	1.32       	0          	199436     	266690     	59590      	-200295    	97891.9    	86256.8    	-70037.7   	-79261     	-73199.9   	-64968.9   	0          	5400       	54276      	-61226.3   	-18923.9   	43086.7    	-150       	0          	1          	
RentVar	0          	8          	179        	POUL-FIF15 	3          	0          	1          	16         	5          	1.01211    	1          	4          	30.3753    	-1.33227e-15	6.6        	6.6        	101833     	18.8571    	0          	18.8571    	371.969    	28224      	113238     	84500.2    	0          	-2.27374e-13	31625.7    	4661.18    	0          	4661.18    	0          	1644.09    	1173.74    	-1.33227e-15	-4.44089e-16	-4.44089e-16	0          	1644.09    	1173.74    	5.28       	1.32       	620833     	655239     	130570     	-318570    	343184     	191817     	-94386.8   	-15570.8   	-94617.3   	-84500.2   	0          	3600       	36184      	-71929     	-58433.3   	28092      	0          	0          	1          	
RentVar	0          	9          	0          	CROP-PIF1  	2          	0          	0          	25         	3          	0.951811   	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	42.3503    	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	-28.6997   	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	16962.5    	0          	0          	4095.51    	82247.5    	419.075    	0          	29.6857    	1800       	19069.8    	4188.77    	19488.9    	15393.4    	0          	0          	1          	
RentVar	0          	9          	1          	CROP-PIF1  	0          	0          	0          	12         	3          	1.02057    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	60.1925    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	414.248    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	22429.8    	0          	0          	5939.68    	87714.8    	858.084    	0          	44.5286    	1800       	20094.2    	5945.72    	20952.3    	15012.6    	0          	0          	1          	
RentVar	0          	9          	2          	CROP-PIF1  	0          	0          	0          	10         	3          	0.891074   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	76.4252    	1320       	3723.24    	3545.94    	0          	1008.48    	124.108    	1398.36    	0          	1398.36    	-679.379   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	3545.94    	65285      	24727.6    	0          	0          	2735.07    	91076.4    	-1199.52   	-3545.94   	144.529    	1800       	18092      	2688.43    	16892.5    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	3          	CROP-PIF1  	0          	0          	0          	11         	3          	0.976014   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	73.2567    	1320       	3723.24    	3545.94    	0          	1008.48    	124.108    	1398.36    	0          	1398.36    	-759.614   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	3545.94    	65285      	20731.2    	0          	0          	2242.16    	87080      	-1692.43   	-3545.94   	144.529    	1800       	18092      	2377.04    	16399.6    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	4          	CROP-PIF1  	0          	0          	0          	21         	3          	0.973753   	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	41.6412    	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	-56.3169   	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	33970.9    	0          	0          	4861.53    	99255.9    	648.881    	0          	29.6857    	1800       	19606.1    	4116.95    	20254.9    	15393.4    	0          	0          	1          	
RentVar	0          	9          	5          	CROP-PIF1  	0          	0          	0          	34         	3          	1.13042    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	54.8671    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	280.031    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-1.45519e-11	65285      	45587.3    	0          	0          	6556.8     	110872     	1043.22    	0          	44.5286    	1800       	20526.2    	5422.41    	21569.4    	15012.6    	0          	0          	1          	
RentVar	0          	9          	6          	CROP-PIF1  	0          	0          	0          	18         	3          	0.897863   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	66.1406    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	566.658    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	0          	65285      	43806.6    	0          	0          	7587.35    	109092     	1352.39    	0          	44.5286    	1800       	21247.6    	6540.11    	22600      	15012.6    	0          	0          	1          	
RentVar	0          	9          	7          	CROP-PIF1  	0          	0          	0          	23         	3          	1.05229    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	58.6548    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	374.802    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	24019.3    	0          	0          	5864.09    	89304.3    	835.405    	0          	44.5286    	1800       	20041.3    	5791.87    	20876.7    	15012.6    	0          	0          	1          	
RentVar	0          	9          	9          	CROP-PIF1  	0          	0          	0          	19         	3          	1.08756    	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	46.0638    	1320       	3723.24    	3377.09    	0          	504.24     	242.306    	932.237    	0          	932.237    	-2101.59   	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	68830.9    	6923.03    	65285      	9350.93    	2482.16    	0          	-317.378   	76712.8    	-4125.03   	-3377.09   	129.686    	1800       	18092      	-142.294   	13967      	14284.3    	-100       	0          	1          	
RentVar	0          	9          	11         	CROP-PIF1  	0          	0          	0          	16         	3          	0.866231   	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	45.116     	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	76.6267    	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	27607      	0          	0          	4893.83    	92892      	658.568    	0          	29.6857    	1800       	19628.7    	4462.58    	20287.2    	15393.4    	0          	0          	1          	
RentVar	0          	9          	12         	CROP-PIF1  	0          	0          	0          	21         	3          	1.14709    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	54.0591    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	259.516    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	27126.9    	0          	0          	5567.39    	92411.9    	746.395    	0          	44.5286    	1800       	19833.6    	5342.42    	20580      	15012.6    	0          	0          	1          	
RentVar	0          	9          	13         	CROP-PIF1  	0          	0          	0          	15         	3          	1.03226    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	59.6257    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	401.254    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	30950.9    	0          	0          	6308.74    	96235.9    	968.802    	0          	44.5286    	1800       	20352.5    	5895.13    	21321.3    	15012.6    	0          	0          	1          	
RentVar	0          	9          	14         	CROP-PIF1  	0          	0          	0          	22         	3          	1.15983    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	53.4416    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	243.839    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	19774.1    	0          	0          	5144.01    	85059.1    	619.384    	0          	44.5286    	1800       	19537.2    	5281.29    	20156.6    	15012.6    	0          	0          	1          	
RentVar	0          	9          	16         	CROP-PIF1  	0          	0          	0          	22         	3          	1.19376    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	65.1342    	1320       	3723.24    	3377.09    	0          	1008.48    	242.306    	1398.36    	0          	1398.36    	-965.76    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	68830.9    	6923.03    	65285      	9444.06    	2482.16    	0          	975.457    	76806      	-2959.13   	-3377.09   	144.529    	1800       	18092      	1743.39    	15132.9    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	17         	CROP-PIF1  	0          	0          	0          	21         	3          	1.01924    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	71.644     	1320       	3723.24    	3545.94    	0          	1008.48    	124.108    	1398.36    	0          	1398.36    	-800.745   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	3545.94    	65285      	18682.6    	0          	0          	1989.49    	85031.3    	-1945.11   	-3545.94   	144.529    	1800       	18092      	2217.39    	16146.9    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	18         	CROP-PIF1  	0          	0          	0          	25         	3          	0.891398   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	66.454     	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	574.615    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	0          	65285      	43961.1    	0          	0          	7626       	109246     	1363.98    	0          	44.5286    	1800       	21274.6    	6571.13    	22638.6    	15012.6    	0          	0          	1          	
RentVar	0          	9          	20         	CROP-PIF1  	0          	0          	0          	23         	3          	0.999946   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	61.1921    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	441.022    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-1.45519e-11	65285      	44636.3    	0          	0          	7138.06    	109921     	1217.6     	0          	44.5286    	1800       	20933.1    	6050.2     	22150.7    	15012.6    	0          	0          	1          	
RentVar	0          	9          	22         	CROP-PIF1  	0          	0          	0          	27         	3          	0.811012   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	70.3507    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	673.547    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	0          	65285      	43251.2    	0          	0          	7977.02    	108536     	1469.28    	0          	44.5286    	1800       	21520.3    	6956.91    	22989.6    	15012.6    	0          	0          	1          	
RentVar	0          	9          	23         	CROP-PIF1  	0          	0          	0          	10         	3          	1.12653    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	55.0561    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	284.83     	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	31255.7    	0          	0          	5869.53    	96540.7    	837.039    	0          	44.5286    	1800       	20045.1    	5441.12    	20882.1    	15012.6    	0          	0          	1          	
RentVar	0          	9          	24         	CROP-PIF1  	0          	0          	0          	12         	3          	1.12668    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	67.6363    	1320       	3723.24    	3545.94    	0          	1008.48    	124.108    	1398.36    	0          	1398.36    	-902.962   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	3545.94    	65285      	13591.3    	0          	0          	1361.54    	79940.1    	-2573.05   	-3545.94   	144.529    	1800       	18092      	1820.62    	15518.9    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	25         	CROP-PIF1  	0          	0          	0          	21         	3          	1.09917    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	68.6627    	1320       	3723.24    	3545.94    	0          	1008.48    	124.108    	1398.36    	0          	1398.36    	-876.784   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	3545.94    	65285      	14895.2    	0          	0          	1522.36    	81244      	-2412.23   	-3545.94   	144.529    	1800       	18092      	1922.24    	15679.8    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	26         	CROP-PIF1  	0          	0          	0          	21         	3          	1.05151    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	70.4405    	1320       	3723.24    	3377.09    	0          	1008.48    	242.306    	1398.36    	0          	1398.36    	-830.424   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	68830.9    	6923.03    	65285      	16185      	2482.16    	0          	1806.87    	83546.9    	-2127.73   	-3377.09   	144.529    	1800       	18092      	2268.71    	15964.3    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	27         	CROP-PIF1  	0          	0          	0          	19         	3          	1.02603    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	59.9276    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	408.918    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	22254.9    	0          	0          	5910.27    	87539.9    	849.261    	0          	44.5286    	1800       	20073.6    	5925.02    	20922.9    	15012.6    	0          	0          	1          	
RentVar	0          	9          	28         	CROP-PIF1  	0          	0          	0          	32         	3          	0.85094    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	77.9223    	1320       	3723.24    	3545.94    	0          	1008.48    	124.108    	1398.36    	0          	1398.36    	-640.209   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	3545.94    	65285      	26678.6    	0          	0          	2975.7     	93027.4    	-958.892   	-3545.94   	144.529    	1800       	18092      	2840.55    	17133.1    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	30         	CROP-PIF1  	0          	0          	0          	16         	3          	1.06862    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	57.8633    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	356.508    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-1.45519e-11	65285      	46724      	0          	0          	6911.17    	112009     	1149.53    	0          	44.5286    	1800       	20774.2    	5720.65    	21923.8    	15012.6    	0          	0          	1          	
RentVar	0          	9          	31         	CROP-PIF1  	0          	0          	0          	16         	3          	0.887963   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	76.5412    	1320       	3723.24    	3377.09    	0          	1008.48    	242.306    	1398.36    	0          	1398.36    	-675.642   	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	68830.9    	6923.03    	65285      	23894.4    	2482.16    	0          	2757.73    	91256.3    	-1176.86   	-3377.09   	144.529    	1800       	18092      	2869.44    	16915.1    	14157.4    	-100       	0          	1          	
RentVar	0          	9          	33         	CROP-PIF1  	0          	0          	0          	16         	3          	1.05114    	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	39.1404    	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	-150.943   	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	21582      	0          	0          	4005.12    	86867      	391.957    	0          	29.6857    	1800       	19006.6    	3870.99    	19398.5    	15393.4    	0          	0          	1          	
RentVar	0          	9          	34         	CROP-PIF1  	0          	0          	0          	15         	3          	1.0059     	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	40.6022    	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	-95.2712   	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	0          	65285      	36217.7    	0          	0          	4870.9     	101503     	651.689    	0          	29.6857    	1800       	19612.6    	4015.71    	20264.3    	15393.4    	0          	0          	1          	
RentVar	0          	9          	35         	CROP-PIF1  	0          	0          	0          	13         	3          	1.07849    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	57.3847    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	344.357    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	19966.2    	0          	0          	5545.65    	85251.2    	739.874    	0          	44.5286    	1800       	19818.4    	5673.27    	20558.2    	15012.6    	0          	0          	1          	
RentVar	0          	9          	36         	CROP-PIF1  	0          	0          	0          	32         	3          	0.88972    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	66.5353    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	575.863    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	33061.2    	0          	0          	7093.93    	98346.2    	1204.36    	0          	44.5286    	1800       	20902.2    	6575.95    	22106.5    	15012.6    	0          	0          	1          	
RentVar	0          	9          	37         	CROP-PIF1  	0          	0          	0          	18         	3          	0.903445   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	65.87      	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	559.788    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-1.45519e-11	65285      	46665.8    	0          	0          	7701.39    	111951     	1386.6     	0          	44.5286    	1800       	21327.4    	6513.32    	22714      	15012.6    	0          	0          	1          	
RentVar	0          	9          	38         	CROP-PIF1  	0          	0          	0          	25         	3          	0.822146   	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	69.811     	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	659.845    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-1.45519e-11	65285      	48375.5    	0          	0          	8175.98    	113660     	1528.97    	0          	44.5286    	1800       	21659.6    	6903.48    	23188.6    	15012.6    	0          	0          	1          	
RentVar	0          	9          	40         	CROP-PIF1  	0          	0          	0          	14         	3          	0.838573   	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	46.0098    	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	108.837    	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	26328.4    	0          	0          	4914.62    	91613.4    	664.806    	0          	29.6857    	1800       	19643.2    	4546.23    	20308      	15393.4    	0          	0          	1          	
RentVar	0          	9          	43         	CROP-PIF1  	0          	0          	0          	19         	3          	1.07648    	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	38.3215    	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	-182.128   	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	-1.45519e-11	65285      	42740.8    	0          	0          	4966.32    	108026     	680.316    	0          	29.6857    	1800       	19679.4    	3789.92    	20359.7    	15393.4    	0          	0          	1          	
RentVar	0          	9          	44         	CROP-PIF1  	2          	0          	0          	25         	3          	0.85917    	1          	1          	3.24324    	2.64       	0          	2.64       	7310.98    	0          	0          	0          	45.3442    	0          	0          	0          	368.847    	504.24     	0          	932.237    	0          	932.237    	85.3166    	382        	0          	2.64       	0          	1.32       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	18316.9    	0          	0          	4458.79    	83601.9    	528.057    	0          	29.6857    	1800       	19324.1    	4485.17    	19852.2    	15393.4    	0          	0          	1          	
RentVar	0          	9          	45         	CROP-PIF1  	0          	0          	0          	33         	3          	0.97227    	1          	2          	4.86486    	3.96       	0          	3.96       	10966.5    	0          	0          	0          	62.5337    	0          	0          	0          	0          	1008.48    	0          	1398.36    	0          	1398.36    	475.084    	382        	0          	3.96       	0          	2.64       	0          	0          	0          	0          	0          	65285      	-2.91038e-11	65285      	32941.3    	0          	0          	6694.84    	98226.3    	1084.63    	0          	44.5286    	1800       	20622.8    	6183.02    	21707.4    	15012.6    	0          	0          	1          	
RentVar	0          	9          	46         	CROP-PIF2  	0          	0          	2          	13         	2          	0.812195   	2          	5          	46.8248    	18.48      	9.24       	18.48      	103024     	36.96      	36.96      	0          	658.25     	2080       	14758.1    	6599.89    	0          	3384.48    	5710.76    	6525.66    	0          	6373.09    	1819.34    	382        	327        	14.52      	3.96       	6.6        	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	75959.9    	109595     	0          	49490.5    	290969     	11122.8    	-6599.89   	1136.12    	1800       	44045.1    	56384.6    	55167.9    	5677.41    	-596       	0          	2          	
RentVar	0          	9          	47         	CROP-PIF2  	0          	0          	2          	19         	2          	0.939373   	2          	5          	52.8959    	19.8       	9.24       	19.8       	115449     	39.6       	39.6       	0          	671.685    	2080       	14758.1    	6599.89    	0          	3961.32    	5710.76    	6991.78    	0          	6792.6     	1730.86    	382        	327        	17.16      	2.64       	9.24       	1.32       	0          	0          	0          	0          	322625     	163164     	166060     	64980.5    	109595     	0          	49427.5    	279990     	10982.1    	-6599.89   	1183.6     	1800       	43716.8    	57704.9    	54698.8    	5271.37    	-596       	0          	2          	
RentVar	0          	9          	48         	CROP-PIF2  	0          	0          	2          	28         	2          	0.99936    	2          	5          	46.8248    	18.48      	9.24       	18.48      	103024     	36.96      	36.96      	0          	572.526    	2080       	14758.1    	6599.89    	0          	6795       	5710.76    	6525.66    	0          	6373.09    	1343       	898.745    	327        	14.52      	3.96       	6.6        	2.64       	1673.86    	0          	2.64       	0          	322625     	163164     	166060     	40321.4    	109595     	0          	35702.2    	255331     	6986.27    	-6599.89   	1136.12    	1800       	34393.3    	47800      	41379.6    	5677.41    	-596       	0          	2          	
RentVar	0          	9          	49         	CROP-PIF2  	0          	0          	2          	11         	2          	0.88828    	2          	5          	54.5141    	21.12      	9.24       	21.12      	119600     	42.24      	42.24      	0          	722.981    	2080       	14758.1    	6599.89    	0          	4392.96    	5710.76    	7457.89    	0          	7212.1     	1850.4     	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	76266.6    	109595     	0          	54575.7    	291276     	12442.7    	-6599.89   	1216.25    	1800       	47125.1    	62779.7    	59567.8    	4992.14    	-596       	0          	2          	
RentVar	0          	9          	50         	CROP-PIF2  	0          	0          	2          	12         	2          	1.09223    	2          	5          	43.5293    	21.12      	9.24       	21.12      	96771.9    	28         	28         	0          	491.277    	1040       	7379.06    	3380.43    	0          	4392.96    	2799.04    	7457.89    	0          	7212.1     	1347.59    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	242652     	79972.5    	166060     	67540.9    	53614.5    	0          	38673.3    	257593     	8806.24    	-3380.43   	774.164    	1800       	38639.9    	44084.2    	47446.1    	8772.84    	-298       	0          	2          	
RentVar	0          	9          	51         	CROP-PIF2  	0          	0          	2          	32         	2          	0.902985   	2          	5          	45.3113    	17.16      	9.24       	17.16      	99231.3    	34.32      	34.32      	0          	593.301    	2080       	14758.1    	6599.89    	0          	2952.84    	5710.76    	6059.54    	0          	5953.59    	1598.99    	382        	327        	14.52      	2.64       	6.6        	1.32       	0          	0          	0          	0          	322625     	163164     	166060     	51375.5    	109595     	0          	42330.2    	266385     	9059.66    	-6599.89   	1103       	1800       	39231.2    	49975.8    	48290.9    	5960.68    	-596       	0          	2          	
RentVar	0          	9          	52         	CROP-PIF2  	0          	0          	2          	26         	2          	1.02013    	2          	5          	47.3054    	17.16      	9.24       	17.16      	102575     	34.32      	34.32      	0          	561.353    	2080       	14758.1    	6599.89    	0          	3025.44    	5710.76    	6059.54    	0          	5953.59    	1401.36    	382        	0          	15.84      	1.32       	7.92       	0          	0          	0          	0          	0          	322625     	163164     	166060     	44052.4    	109595     	0          	38629.1    	259062     	7927.63    	-6599.89   	1111.46    	1800       	36589.8    	46809.7    	44517.4    	5888.35    	-596       	0          	2          	
